"Título","Descrição","Status"
"[Melhoria] Tornar gamificação emocional com celebrações visuais e barra de XP na tela principal","**Contexto**
O sistema de gamificação existe no backend com lógica completa. O `GamificationPanel.tsx` existe mas está posicionado como componente consultivo. A gamificação não é vivenciada emocionalmente durante o uso diário.

**Proposta**
- Barra de XP e nível atual fixada no topo da tela Hoje (com progresso até próximo nível)
- Animação de XP flutuante ao completar cada tarefa (ex: +10 XP aparece e sobe)
- Notificação in-app com badge illustration ao ganhar novo badge
- Modal de level up com resumo do que foi conquistado naquele nível
- Ícone de streak visível e animado ao manter dias consecutivos

**Benefício Esperado**
Aumento mensurável de retenção diária. O usuário tem razão emocional para abrir o app amanhã.","✅ Feito"
"[Melhoria] Criar Quick Log de treino para registro de sessão em até 3 interações","**Contexto**
O fluxo atual de registro de sessão de treino exige criação de plano, dias, exercícios, sessão e séries — fluxo hierárquico de 4-5 passos. Isso impede adoção do módulo de workout pela maioria dos usuários.

**Proposta**
Criar tela/modal Quick Log que:
1. Detecta o `WorkoutPlan` ativo do usuário
2. Apresenta os exercícios do dia atual do plano com campos inline de carga/reps por série
3. Permite adicionar exercícios extras ad-hoc
4. Salva a sessão completa com um único botão Finalizar Treino

**Critérios de Aceite**
- [ ] Registro completo de sessão em menos de 60 segundos de interação
- [ ] Sugestão automática de carga baseada na última sessão (progressão automática)
- [ ] Fluxo completo de gerenciamento mantido para configuração inicial","✅ Feito"
"[Melhoria] Integrar reflexão diária como encerramento natural do checklist de tarefas","**Contexto**
`DailyReflection` tem rota separada em `/planning/reflections`. Não existe nenhum estímulo contextual para o usuário registrar como foi seu dia após concluir as tarefas.

**Proposta**
- Mover componente `DailyReflectionForm` para dentro da tela Hoje
- Exibir card de reflexão automaticamente ao encerrar o dia (configurável: ao completar todas as tarefas ou às 20h por padrão)
- Design de encerramento: Seu dia está encerrado! Como foi? com seletor de humor visual e campo de notas
- Card permanece acessível durante todo o dia para edição
- Rota `/planning/reflections` mantida apenas para histórico

**Benefício Esperado**
Taxa de preenchimento de reflexões aumenta organicamente. Dados de humor se tornam consistentes e úteis para analytics e IA.","✅ Feito"
"[Melhoria] Transformar insights do dashboard em recomendações acionáveis com CTAs","**Contexto**
Os insights gerados pelo analytics de 90 dias descrevem padrões mas não sugerem ações. O usuário consome a informação passivamente sem saber o que fazer com ela.

**Proposta**
- Substituir lista de insights por card de Recomendação da Semana com 1 sugestão prioritária
- Cada insight negativo ganha CTA de ajuste: Reduzir tarefas nas sextas / Revisar meta
- Cada insight positivo ganha CTA de expansão: Adicionar nova rotina / Aumentar dificuldade
- Implementar lógica de priorização: mostrar o insight de maior impacto potencial em destaque
- Insights secundários mantidos em seção expansível

**Critérios de Aceite**
- [ ] Todo insight possui ao menos uma ação sugerida
- [ ] Card de destaque com recomendação semanal personalizada
- [ ] CTA direto leva ao fluxo de edição correto sem navegação extra","✅ Feito"
"[Melhoria] Adicionar visualização semanal e mensal de planejamento com controle de carga","**Contexto**
O módulo oferece apenas visão diária (tela Hoje) e dashboard agregado (stats e gráficos). Não existe uma tela de planejamento semanal ou mensal onde o usuário possa ver sua carga distribuída e planejar com antecedência.

**Proposta**
- Criar view de calendário semanal mostrando rotinas fixas + tarefas planejadas por dia
- Indicador de carga por dia (número de tarefas vs. capacidade configurada pelo usuário)
- Alerta visual para dias sobrecarregados
- Drag-and-drop para mover tarefas flexíveis entre dias da semana
- Alternância entre visão semanal e mensal

**Benefício Esperado**
Aumenta o valor para usuários com mentalidade de planejamento estratégico. Transforma o app de reativo (o que faço hoje?) para proativo (como será minha semana?).","❌ Pendente"
"[Feature] Modo Foco com timer Pomodoro integrado às tarefas de rotina","**Objetivo**
Ajudar o usuário a executar tarefas cognitivas com concentração ativa, agregando dimensão de qualidade além do simples check.

**Como Funcionaria**
- Botão Iniciar Foco em qualquer tarefa pendente
- Timer configurável (padrão: 25min trabalho / 5min pausa)
- Timer persiste como widget flutuante ou overlay ao navegar entre telas
- Ao terminar ciclo, usuário é solicitado a avaliar progresso ou a tarefa é marcada automaticamente como concluída
- Histórico de sessões de foco por tarefa visível no detalhe da tarefa

**Benefícios**
Diferencial em relação a simples checklist. Integra gestão de tempo ao gerenciamento de tarefas. Gera dados de tempo efetivo por categoria de atividade.

**Complexidade:** Média","❌ Pendente"
"[Feature] Habit Stacking — encadeamento automático de hábitos sequenciais","**Objetivo**
Permitir que o usuário defina sequências de tarefas baseadas em ciência comportamental (habit stacking), aumentando a taxa de adesão a rotinas encadeadas.

**Como Funcionaria**
- Na criação/edição de rotina, opção Encadear com outra tarefa
- Ao completar a tarefa âncora, as tarefas encadeadas sobem automaticamente no checklist
- Indicador visual de cadeia no card da tarefa (ex: ícone de corrente)
- Exemplo: Meditação matinal → Journaling → Leitura (completar uma ativa a próxima)
- Usuário pode ver e gerenciar cadeias de hábitos em tela própria

**Benefícios**
Baseado em neurociência comportamental. Aumenta a taxa de conclusão de rotinas que normalmente são negligenciadas. Cria senso de momentum diário.

**Complexidade:** Média","❌ Pendente"
"[Feature] Desafios por período com metas cronometradas e acompanhamento diário","**Objetivo**
Criar desafios com prazo definido (7, 30 ou 100 dias) que gerem engajamento intensificado por urgência e comprometimento.

**Como Funcionaria**
- Usuário cria ou aceita desafio pré-configurado (ex: 30 dias de treino, 100 dias sem redes sociais)
- Desafio gera automaticamente instâncias de tarefas pelo período definido
- Acompanhamento de progresso diário com dias faltantes em destaque
- Sistema detecta 3 dias de inatividade e emite alerta de risco de falha
- Badge especial ao completar o desafio com 100% de adesão
- Histórico de desafios na tela de Jornada

**Benefícios**
Gamificação com prazo aumenta urgência e comprometimento. Estrutura clara de início e fim cria narrativa pessoal de conquista.

**Complexidade:** Média","❌ Pendente"
"[Feature] Planejamento semanal inteligente com alertas de sobrecarga e sugestão de redistribuição","**Objetivo**
Transformar o módulo de reativo (o que faço hoje?) para proativo (como será minha semana?).

**Como Funcionaria**
- Tela de planejamento semanal com grid de 7 dias
- Rotinas fixas exibidas em cinza; tarefas extras planejadas em cores por categoria
- Cálculo de carga estimada por dia (tempo total de tarefas)
- Alerta de sobrecarga quando dia ultrapassa capacidade configurada
- Sugestão automática de redistribuição: Você tem 4h planejadas para quinta. Mover [tarefa] para sexta?
- Drag-and-drop para ajuste manual

**Complexidade:** Alta","❌ Pendente"
"[Feature] Registro de progresso físico com métricas corporais e gráfico de evolução","**Objetivo**
Complementar o módulo de treino com rastreamento de métricas corporais ao longo do tempo, fechando o loop de valor para usuários fitness.

**Como Funcionaria**
- Usuário registra peso, medidas corporais (cintura, braço, quadril) opcionalmente
- Upload de fotos de progresso (privadas, armazenadas com criptografia)
- Gráfico de evolução de cada métrica ao longo do tempo (Recharts)
- Correlação automática entre frequência de treinos e variação de peso
- Metas de corpo linkadas ao sistema de Goals existente

**Benefícios**
Aumenta retenção do módulo de workout ao mostrar progresso tangível. Fecha o loop entre esforço (treinos) e resultado (corpo).

**Complexidade:** Média","❌ Pendente"
"[Feature] Templates pessoais de rotina criados e salvos pelo próprio usuário","**Objetivo**
Permitir que usuários preservem e reutilizem configurações de rotina elaboradas, sem depender apenas dos templates do sistema.

**Como Funcionaria**
- Botão Salvar como Template ao selecionar tarefas de rotina na lista
- Templates pessoais ficam em seção própria na tela de importação de templates
- Nome, descrição e categoria do template editáveis
- Opção de compartilhar template com membros do workspace
- Importar template pessoal ao configurar novo período (reset de rotinas)

**Critérios de Aceite**
- [ ] Backend: novo endpoint POST /routine-templates/ para criação por usuário
- [ ] Campo `is_system` booleano separa templates do sistema dos pessoais
- [ ] Frontend: modal de seleção de tarefas para compor o template

**Complexidade:** Média-Baixa","❌ Pendente"
"[Feature] Correlação visual entre humor diário e produtividade com análise de padrões","**Objetivo**
Mostrar ao usuário como seu estado emocional impacta sua produtividade e vice-versa, gerando auto-conhecimento profundo com dados que já existem no sistema.

**Como Funcionaria**
- Gráfico de linha dupla: humor diário (enum mood) sobreposto à taxa de conclusão de tarefas
- Análise estatística: média de conclusão por nível de humor
- Insight automático: Quando você se sente ótimo, sua conclusão é 87%. Quando se sente mal, cai para 34%
- Período configurável: 30, 90 ou 365 dias
- Identificação de causas: quais tarefas são mais afetadas pelo humor?

**Nota:** Os dados de `DailyReflection` (mood) e `TaskInstance` (completed_at) já existem. Trata-se principalmente de uma tela de analytics nova.

**Complexidade:** Baixa (dados existentes)","❌ Pendente"
"[Nova Tela] Minha Semana — visão semanal de tarefas e rotinas para planejamento proativo","**Objetivo**
Oferecer visão completa da semana para planejamento antecipado, controle de carga diária e identificação de gaps antes que aconteçam.

**Principais Elementos**
- Grid de 7 colunas (seg-dom) com cards de tarefas por categoria
- Rotinas recorrentes exibidas em cor neutra como base
- Tarefas extras planejadas em cores por categoria
- Barra de carga estimada por dia (horas planejadas)
- Barra de progresso da semana atual no topo
- Indicador visual de dias sobrecarregados

**Fluxo Principal**
Usuário acessa no domingo ou segunda-feira → visualiza distribuição da semana → adiciona tarefas extras → reorganiza tarefas flexíveis via drag-and-drop → monitora progresso ao longo da semana.

**Rota Proposta:** `/planning/week`","❌ Pendente"
"[Nova Tela] Jornada — timeline de conquistas, badges e evolução pessoal do usuário","**Objetivo**
Criar narrativa pessoal do usuário que comunica sua evolução ao longo do tempo, gerando conexão emocional com o produto e antídoto para o churn em momentos de desmotivação.

**Principais Elementos**
- Linha do tempo vertical com eventos marcantes: badges conquistados, metas concluídas, streak records, marcos de tempo (1 semana, 1 mês, 3 meses)
- Gráfico de XP acumulado ao longo do tempo
- Galeria de badges com data de conquista e critério alcançado
- Recordes pessoais por categoria (melhor streak, maior taxa de conclusão, etc.)
- Comparação com períodos anteriores (este mês vs. mês passado)

**Fluxo Principal**
Usuário acessa quando busca motivação ou quer compartilhar conquistas. Serve como prova tangível de evolução pessoal.

**Rota Proposta:** `/planning/journey`","❌ Pendente"
